2026-07-14 16:19:58,Logistic_Regression,0.9990695551420246,0.9989755039586719,0.9989808647295843,0.9990695551420246,0.9758614897844337
2026-07-14 16:19:58,Random_Forest,0.9995611109160493,0.9995455470408762,0.9995450773435907,0.9995611109160493,0.9853339654657586
2026-07-14 16:19:58,XGBoost,0.9996313331694814,0.9996182595143359,0.9996206615089317,0.9996313331694814,0.9836527252994614
2026-07-14 16:19:58,Tuned_RandomForest,0.9992802219023208,0.9993057589585207,0.9993454124507531,0.9992802219023208,0.9831850860771996
2026-07-14 16:38:00,Logistic_Regression,0.9990695551420246,0.9989755039586719,0.9989808647295843,0.9990695551420246,0.9758614897844337
2026-07-14 16:38:00,Random_Forest,0.9995611109160493,0.9995455470408762,0.9995450773435907,0.9995611109160493,0.9853339654657586
2026-07-14 16:38:00,XGBoost,0.9996313331694814,0.9996182595143359,0.9996206615089317,0.9996313331694814,0.9836527252994614
2026-07-14 16:38:00,Tuned_RandomForest,0.9992802219023208,0.9993057589585207,0.9993454124507531,0.9992802219023208,0.9831850860771996
2026-07-14 16:58:13,Logistic_Regression,0.9990695551420246,0.9989755039586719,0.9989808647295843,0.9990695551420246,0.9758614897844337
2026-07-14 16:58:13,Random_Forest,0.9995611109160493,0.9995455470408762,0.9995450773435907,0.9995611109160493,0.9853339654657586
2026-07-14 16:58:13,XGBoost,0.9996313331694814,0.9996182595143359,0.9996206615089317,0.9996313331694814,0.9836527252994614
2026-07-14 16:58:13,Tuned_RandomForest,0.9992802219023208,0.9993025662027136,0.9993356792389884,0.9992802219023208,0.9856015211374365
2026-07-14 17:10:08,Logistic_Regression,0.9990695551420246,0.9989755039586719,0.9989808647295843,0.9990695551420246,0.9758614897844337
2026-07-14 17:10:08,Random_Forest,0.9995611109160493,0.9995455470408762,0.9995450773435907,0.9995611109160493,0.9853339654657586
2026-07-14 17:10:08,XGBoost,0.9996313331694814,0.9996182595143359,0.9996206615089317,0.9996313331694814,0.9836527252994614
2026-07-14 17:10:08,Tuned_RandomForest,0.9993328885923949,0.9993520969918762,0.9993807192296703,0.9993328885923949,0.9809403819209169
